Type;TXT2DAT;
Version;1.0;
Mode;PROCESSED;
x-Axis;LIN;
y-Axis;LOG;
x-Unit;s;
y-Unit;dBi;
Values;359;
Data Start
0;-14.81
1;-14.96
2;-15.13
3;-15.32
4;-15.54
5;-15.77
6;-16.03
7;-16.31
8;-16.61
9;-16.93
10;-17.28
11;-17.66
12;-18.07
13;-18.5
14;-18.97
15;-19.47
16;-20.0
17;-20.58
18;-21.2
19;-21.86
20;-22.58
21;-23.36
22;-24.2
23;-25.13
24;-26.15
25;-27.27
26;-28.54
27;-29.98
28;-31.66
29;-33.67
30;-36.17
31;-39.49
32;-44.41
33;-51.14
34;-46.75
35;-41.48
36;-38.17
37;-35.86
38;-34.11
39;-32.72
40;-31.59
41;-30.65
42;-29.84
43;-29.15
44;-28.55
45;-28.02
46;-27.55
47;-27.13
48;-26.76
49;-26.41
50;-26.1
51;-25.81
52;-25.53
53;-25.27
54;-25.02
55;-24.78
56;-24.54
57;-24.3
58;-24.06
59;-23.82
60;-23.57
61;-23.32
62;-23.06
63;-22.79
64;-22.52
65;-22.24
66;-21.95
67;-21.65
68;-21.34
69;-21.03
70;-20.71
71;-20.39
72;-20.06
73;-19.73
74;-19.4
75;-19.06
76;-18.72
77;-18.38
78;-18.03
79;-17.69
80;-17.34
81;-16.99
82;-16.65
83;-16.3
84;-15.95
85;-15.6
86;-15.25
87;-14.91
88;-14.56
89;-14.21
90;-13.86
91;-13.52
92;-13.17
93;-12.82
94;-12.48
95;-12.13
96;-11.79
97;-11.44
98;-11.09
99;-10.75
100;-10.4
101;-10.06
102;-9.717
103;-9.373
104;-9.03
105;-8.688
106;-8.346
107;-8.006
108;-7.666
109;-7.327
110;-6.989
111;-6.652
112;-6.316
113;-5.982
114;-5.649
115;-5.318
116;-4.988
117;-4.66
118;-4.334
119;-4.01
120;-3.688
121;-3.369
122;-3.051
123;-2.736
124;-2.424
125;-2.114
126;-1.807
127;-1.502
128;-1.201
129;-0.9028
130;-0.6078
131;-0.316
132;-0.02754
133;0.2575
134;0.539
135;0.8168
136;1.091
137;1.361
138;1.627
139;1.89
140;2.148
141;2.402
142;2.652
143;2.898
144;3.139
145;3.376
146;3.608
147;3.836
148;4.059
149;4.277
150;4.491
151;4.699
152;4.903
153;5.102
154;5.296
155;5.484
156;5.668
157;5.846
158;6.02
159;6.187
160;6.35
161;6.507
162;6.659
163;6.805
164;6.946
165;7.082
166;7.212
167;7.336
168;7.454
169;7.567
170;7.675
171;7.776
172;7.872
173;7.962
174;8.047
175;8.125
176;8.198
177;8.265
178;8.326
179;8.382
180;8.475
181;8.513
182;8.545
183;8.571
184;8.591
185;8.606
186;8.614
187;8.617
188;8.614
189;8.605
190;8.591
191;8.57
192;8.544
193;8.513
194;8.475
195;8.432
196;8.383
197;8.329
198;8.269
199;8.204
200;8.133
201;8.056
202;7.975
203;7.887
204;7.795
205;7.697
206;7.594
207;7.486
208;7.373
209;7.254
210;7.131
211;7.003
212;6.869
213;6.731
214;6.588
215;6.441
216;6.289
217;6.132
218;5.971
219;5.805
220;5.635
221;5.461
222;5.282
223;5.099
224;4.913
225;4.722
226;4.527
227;4.329
228;4.127
229;3.921
230;3.712
231;3.499
232;3.283
233;3.063
234;2.841
235;2.615
236;2.386
237;2.154
238;1.919
239;1.682
240;1.442
241;1.199
242;0.9534
243;0.7056
244;0.4555
245;0.203
246;-0.05158
247;-0.3083
248;-0.5671
249;-0.8279
250;-1.091
251;-1.355
252;-1.621
253;-1.889
254;-2.159
255;-2.43
256;-2.702
257;-2.976
258;-3.252
259;-3.529
260;-3.807
261;-4.086
262;-4.367
263;-4.649
264;-4.932
265;-5.216
266;-5.501
267;-5.788
268;-6.075
269;-6.364
270;-6.654
271;-6.946
272;-7.238
273;-7.532
274;-7.827
275;-8.124
276;-8.422
277;-8.722
278;-9.024
279;-9.328
280;-9.634
281;-9.942
282;-10.25
283;-10.57
284;-10.88
285;-11.2
286;-11.53
287;-11.85
288;-12.19
289;-12.52
290;-12.87
291;-13.22
292;-13.57
293;-13.93
294;-14.31
295;-14.69
296;-15.08
297;-15.48
298;-15.89
299;-16.31
300;-16.75
301;-17.2
302;-17.67
303;-18.16
304;-18.66
305;-19.18
306;-19.71
307;-20.26
308;-20.83
309;-21.4
310;-21.97
311;-22.53
312;-23.06
313;-23.54
314;-23.95
315;-24.25
316;-24.41
317;-24.44
318;-24.31
319;-24.05
320;-23.68
321;-23.22
322;-22.72
323;-22.18
324;-21.63
325;-21.09
326;-20.55
327;-20.04
328;-19.54
329;-19.07
330;-18.62
331;-18.19
332;-17.79
333;-17.42
334;-17.07
335;-16.74
336;-16.43
337;-16.15
338;-15.89
339;-15.65
340;-15.43
341;-15.23
342;-15.05
343;-14.89
344;-14.74
345;-14.62
346;-14.52
347;-14.43
348;-14.36
349;-14.31
350;-14.28
351;-14.27
352;-14.27
353;-14.29
354;-14.33
355;-14.39
356;-14.47
357;-14.56
358;-14.68
