Type;TXT2DAT;
Version;1.0;
Mode;PROCESSED;
x-Axis;LIN;
y-Axis;LOG;
x-Unit;s;
y-Unit;dBi;
Values;359;
Data Start
0;-40.88
1;-40.9
2;-39.44
3;-37.49
4;-35.63
5;-34.01
6;-32.61
7;-31.41
8;-30.37
9;-29.46
10;-28.67
11;-27.96
12;-27.34
13;-26.79
14;-26.3
15;-25.87
16;-25.49
17;-25.15
18;-24.86
19;-24.6
20;-24.39
21;-24.2
22;-24.05
23;-23.93
24;-23.85
25;-23.79
26;-23.76
27;-23.75
28;-23.77
29;-23.82
30;-23.9
31;-24.0
32;-24.12
33;-24.28
34;-24.45
35;-24.66
36;-24.89
37;-25.15
38;-25.44
39;-25.75
40;-26.1
41;-26.48
42;-26.9
43;-27.35
44;-27.83
45;-28.36
46;-28.94
47;-29.57
48;-30.25
49;-31.0
50;-31.82
51;-32.72
52;-33.73
53;-34.85
54;-36.12
55;-37.58
56;-39.26
57;-41.23
58;-43.53
59;-45.98
60;-47.65
61;-47.11
62;-45.06
63;-42.88
64;-41.0
65;-39.42
66;-38.1
67;-36.99
68;-36.03
69;-35.2
70;-34.48
71;-33.85
72;-33.29
73;-32.8
74;-32.37
75;-31.98
76;-31.64
77;-31.35
78;-31.08
79;-30.86
80;-30.66
81;-30.49
82;-30.35
83;-30.23
84;-30.13
85;-30.06
86;-30.01
87;-29.98
88;-29.96
89;-29.96
90;-29.98
91;-30.01
92;-30.06
93;-30.11
94;-30.18
95;-30.25
96;-30.32
97;-30.4
98;-30.47
99;-30.54
100;-30.6
101;-30.64
102;-30.66
103;-30.66
104;-30.62
105;-30.56
106;-30.45
107;-30.31
108;-30.13
109;-29.91
110;-29.65
111;-29.36
112;-29.04
113;-28.7
114;-28.34
115;-27.96
116;-27.58
117;-27.19
118;-26.79
119;-26.4
120;-26.01
121;-25.62
122;-25.24
123;-24.87
124;-24.51
125;-24.16
126;-23.82
127;-23.5
128;-23.18
129;-22.88
130;-22.6
131;-22.33
132;-22.07
133;-21.82
134;-21.59
135;-21.38
136;-21.17
137;-20.99
138;-20.81
139;-20.66
140;-20.52
141;-20.39
142;-20.28
143;-20.18
144;-20.1
145;-20.03
146;-19.98
147;-19.95
148;-19.93
149;-19.93
150;-19.94
151;-19.97
152;-20.01
153;-20.07
154;-20.14
155;-20.23
156;-20.34
157;-20.45
158;-20.58
159;-20.72
160;-20.86
161;-21.01
162;-21.16
163;-21.32
164;-21.46
165;-21.6
166;-21.72
167;-21.81
168;-21.88
169;-21.92
170;-21.91
171;-21.87
172;-21.78
173;-21.65
174;-21.47
175;-21.26
176;-21.01
177;-20.74
178;-20.44
179;-20.12
180;-19.47
181;-19.14
182;-18.81
183;-18.48
184;-18.16
185;-17.85
186;-17.55
187;-17.27
188;-16.99
189;-16.73
190;-16.49
191;-16.26
192;-16.04
193;-15.83
194;-15.64
195;-15.47
196;-15.31
197;-15.16
198;-15.03
199;-14.9
200;-14.8
201;-14.7
202;-14.62
203;-14.55
204;-14.49
205;-14.44
206;-14.41
207;-14.38
208;-14.37
209;-14.36
210;-14.37
211;-14.39
212;-14.41
213;-14.45
214;-14.49
215;-14.54
216;-14.6
217;-14.67
218;-14.75
219;-14.83
220;-14.92
221;-15.02
222;-15.12
223;-15.23
224;-15.34
225;-15.46
226;-15.59
227;-15.72
228;-15.85
229;-15.99
230;-16.13
231;-16.27
232;-16.42
233;-16.57
234;-16.72
235;-16.87
236;-17.02
237;-17.18
238;-17.33
239;-17.49
240;-17.64
241;-17.8
242;-17.95
243;-18.1
244;-18.26
245;-18.41
246;-18.56
247;-18.71
248;-18.86
249;-19.01
250;-19.15
251;-19.3
252;-19.44
253;-19.59
254;-19.73
255;-19.87
256;-20.01
257;-20.15
258;-20.29
259;-20.43
260;-20.57
261;-20.71
262;-20.85
263;-21.0
264;-21.14
265;-21.29
266;-21.44
267;-21.59
268;-21.74
269;-21.9
270;-22.06
271;-22.22
272;-22.39
273;-22.57
274;-22.74
275;-22.93
276;-23.11
277;-23.31
278;-23.51
279;-23.71
280;-23.93
281;-24.14
282;-24.37
283;-24.6
284;-24.83
285;-25.07
286;-25.32
287;-25.57
288;-25.82
289;-26.07
290;-26.32
291;-26.56
292;-26.8
293;-27.02
294;-27.23
295;-27.42
296;-27.58
297;-27.72
298;-27.81
299;-27.87
300;-27.89
301;-27.87
302;-27.8
303;-27.69
304;-27.54
305;-27.36
306;-27.15
307;-26.91
308;-26.66
309;-26.39
310;-26.12
311;-25.84
312;-25.56
313;-25.28
314;-25.01
315;-24.74
316;-24.49
317;-24.25
318;-24.02
319;-23.8
320;-23.6
321;-23.41
322;-23.24
323;-23.09
324;-22.95
325;-22.84
326;-22.74
327;-22.66
328;-22.6
329;-22.56
330;-22.54
331;-22.54
332;-22.56
333;-22.61
334;-22.67
335;-22.77
336;-22.88
337;-23.03
338;-23.2
339;-23.4
340;-23.63
341;-23.9
342;-24.2
343;-24.54
344;-24.92
345;-25.34
346;-25.81
347;-26.34
348;-26.93
349;-27.59
350;-28.33
351;-29.17
352;-30.11
353;-31.19
354;-32.43
355;-33.86
356;-35.52
357;-37.41
358;-39.39
