Type;TXT2DAT;
Version;1.0;
Mode;PROCESSED;
x-Axis;LIN;
y-Axis;LOG;
x-Unit;s;
y-Unit;dBi;
Values;359;
Data Start
0;-13.29
1;-13.45
2;-13.64
3;-13.85
4;-14.09
5;-14.35
6;-14.63
7;-14.94
8;-15.28
9;-15.64
10;-16.03
11;-16.44
12;-16.89
13;-17.36
14;-17.86
15;-18.39
16;-18.94
17;-19.52
18;-20.11
19;-20.72
20;-21.34
21;-21.95
22;-22.55
23;-23.11
24;-23.61
25;-24.04
26;-24.37
27;-24.59
28;-24.71
29;-24.72
30;-24.65
31;-24.51
32;-24.32
33;-24.1
34;-23.87
35;-23.65
36;-23.43
37;-23.23
38;-23.05
39;-22.89
40;-22.76
41;-22.65
42;-22.56
43;-22.5
44;-22.45
45;-22.43
46;-22.42
47;-22.42
48;-22.43
49;-22.45
50;-22.47
51;-22.49
52;-22.5
53;-22.49
54;-22.47
55;-22.42
56;-22.34
57;-22.23
58;-22.08
59;-21.9
60;-21.69
61;-21.44
62;-21.16
63;-20.85
64;-20.52
65;-20.17
66;-19.81
67;-19.43
68;-19.05
69;-18.67
70;-18.28
71;-17.89
72;-17.5
73;-17.12
74;-16.74
75;-16.36
76;-15.99
77;-15.63
78;-15.28
79;-14.93
80;-14.58
81;-14.24
82;-13.91
83;-13.59
84;-13.26
85;-12.95
86;-12.64
87;-12.33
88;-12.03
89;-11.73
90;-11.44
91;-11.15
92;-10.86
93;-10.58
94;-10.29
95;-10.01
96;-9.734
97;-9.457
98;-9.182
99;-8.907
100;-8.634
101;-8.361
102;-8.089
103;-7.816
104;-7.544
105;-7.272
106;-7.0
107;-6.728
108;-6.455
109;-6.182
110;-5.908
111;-5.633
112;-5.358
113;-5.083
114;-4.807
115;-4.53
116;-4.252
117;-3.974
118;-3.696
119;-3.417
120;-3.138
121;-2.859
122;-2.58
123;-2.3
124;-2.021
125;-1.743
126;-1.465
127;-1.187
128;-0.9107
129;-0.6352
130;-0.3608
131;-0.08785
132;0.1836
133;0.4533
134;0.721
135;0.9867
136;1.25
137;1.511
138;1.769
139;2.025
140;2.277
141;2.527
142;2.773
143;3.015
144;3.254
145;3.49
146;3.721
147;3.948
148;4.171
149;4.389
150;4.604
151;4.813
152;5.018
153;5.218
154;5.413
155;5.602
156;5.787
157;5.966
158;6.14
159;6.309
160;6.472
161;6.629
162;6.781
163;6.926
164;7.066
165;7.2
166;7.328
167;7.449
168;7.565
169;7.674
170;7.777
171;7.873
172;7.964
173;8.047
174;8.125
175;8.196
176;8.26
177;8.318
178;8.369
179;8.413
180;8.482
181;8.506
182;8.524
183;8.535
184;8.539
185;8.537
186;8.527
187;8.511
188;8.489
189;8.459
190;8.423
191;8.381
192;8.331
193;8.275
194;8.212
195;8.143
196;8.067
197;7.985
198;7.896
199;7.8
200;7.698
201;7.59
202;7.475
203;7.354
204;7.227
205;7.094
206;6.954
207;6.809
208;6.657
209;6.499
210;6.336
211;6.166
212;5.991
213;5.81
214;5.624
215;5.432
216;5.234
217;5.032
218;4.823
219;4.61
220;4.391
221;4.168
222;3.939
223;3.706
224;3.468
225;3.225
226;2.977
227;2.726
228;2.469
229;2.209
230;1.944
231;1.675
232;1.403
233;1.126
234;0.8459
235;0.562
236;0.2745
237;-0.0163
238;-0.3104
239;-0.6078
240;-0.9082
241;-1.212
242;-1.518
243;-1.827
244;-2.139
245;-2.453
246;-2.77
247;-3.089
248;-3.41
249;-3.734
250;-4.06
251;-4.387
252;-4.717
253;-5.048
254;-5.382
255;-5.717
256;-6.053
257;-6.391
258;-6.73
259;-7.071
260;-7.413
261;-7.756
262;-8.1
263;-8.446
264;-8.792
265;-9.138
266;-9.486
267;-9.833
268;-10.18
269;-10.53
270;-10.88
271;-11.22
272;-11.57
273;-11.92
274;-12.26
275;-12.61
276;-12.95
277;-13.29
278;-13.62
279;-13.96
280;-14.29
281;-14.61
282;-14.93
283;-15.25
284;-15.56
285;-15.87
286;-16.17
287;-16.46
288;-16.75
289;-17.04
290;-17.32
291;-17.6
292;-17.87
293;-18.14
294;-18.41
295;-18.68
296;-18.95
297;-19.22
298;-19.49
299;-19.77
300;-20.06
301;-20.36
302;-20.67
303;-20.99
304;-21.32
305;-21.67
306;-22.04
307;-22.42
308;-22.81
309;-23.21
310;-23.62
311;-24.02
312;-24.4
313;-24.74
314;-25.02
315;-25.21
316;-25.27
317;-25.21
318;-25.01
319;-24.67
320;-24.22
321;-23.68
322;-23.08
323;-22.45
324;-21.8
325;-21.16
326;-20.52
327;-19.9
328;-19.31
329;-18.74
330;-18.2
331;-17.69
332;-17.21
333;-16.75
334;-16.32
335;-15.92
336;-15.55
337;-15.2
338;-14.87
339;-14.57
340;-14.3
341;-14.05
342;-13.82
343;-13.61
344;-13.43
345;-13.27
346;-13.13
347;-13.01
348;-12.92
349;-12.85
350;-12.79
351;-12.76
352;-12.75
353;-12.76
354;-12.79
355;-12.85
356;-12.93
357;-13.02
358;-13.14
